3,8,23,12
66,1,21,11
20,7,24,11
2,6,24,11
64,7,25,10
39,5,21,12
21,9,21,11
40,3,21,11
77,3,20,12
47,5,24,12
58,9,25,10
78,5,21,12
33,1,22,10
55,5,23,11
36,4,21,12
70,3,20,10
69,10,20,12
7,10,22,10
58,2,25,11
9,9,22,11
25,10,23,11
19,9,20,11
79,10,22,10
90,6,24,12
34,1,23,11
5,9,21,12
38,1,23,10
76,2,24,12
8,6,22,11
19,2,24,10
72,6,24,12
43,2,23,12
38,9,25,11
59,1,24,11
78,2,24,12
11,3,20,10
78,7,21,11
35,8,20,10
42,2,24,10
57,9,24,11
3,7,23,10
89,6,23,12
50,4,23,10
10,1,25,12
22,8,24,11
77,9,22,10
62,4,22,10
26,8,20,11
23,3,22,10
68,4,20,11
57,9,24,10
36,7,21,10
46,8,23,11
82,2,20,10
31,5,24,10
20,9,22,12
29,6,20,10
2,3,22,11
7,6,21,12
28,8,20,11
15,5,23,12
55,10,20,12
9,3,22,10
90,5,25,10
30,9,25,12
90,3,21,10
7,10,24,11
36,5,20,11
58,10,20,10
26,9,25,10
36,7,21,10
86,7,25,11
53,4,20,10
26,4,23,11
48,6,25,11
1,8,22,10
37,2,20,11
56,1,23,12
20,6,20,12
70,5,24,12
67,2,21,10
21,5,23,12
52,6,20,11
72,6,22,11
89,10,25,11
69,5,22,12
75,10,23,10
67,10,25,12
18,8,23,12
83,2,22,12
17,3,23,10
11,8,22,11
2,10,21,12
65,7,25,12
74,6,20,11
4,3,20,11
27,8,23,10
53,7,20,10
11,7,20,11
67,3,22,10
57,2,25,11
17,10,20,10
18,2,24,12
44,2,23,11
40,6,23,10
8,9,23,10
39,3,20,12
60,5,24,12
52,9,20,12
69,5,21,11
21,9,25,12
36,5,24,12
89,9,20,11
5,5,21,10
14,6,21,12
29,2,25,10
50,10,22,10
37,1,24,12
56,5,20,12
78,4,20,12
10,9,20,12
88,6,20,12
60,4,21,11
29,10,20,10
10,2,20,10
68,4,23,12
7,7,23,11
77,2,21,12
37,4,24,10
70,8,21,10
62,9,22,10
65,7,24,10
7,9,23,10
2,2,25,11
31,8,25,12
72,4,20,12
18,2,24,11
21,4,22,10
56,7,25,12
36,9,24,11
29,9,21,12
89,4,24,11
23,10,25,11
10,8,20,12
24,9,24,11
14,6,22,10
27,3,20,10
21,6,20,11
22,7,25,10
88,7,20,12
80,9,23,11
90,8,23,11
33,9,24,12
43,4,25,10
59,6,21,11
16,4,23,11
90,4,21,12
44,6,24,12
20,8,25,10
32,8,23,11
50,8,20,10
14,10,24,10
77,4,24,12
54,6,24,11
40,1,25,11
82,4,24,12
12,5,21,10
34,5,25,10
18,8,20,10
71,8,23,12
14,6,25,12
24,8,21,11
73,7,21,11
27,6,25,11
62,9,21,10
11,3,25,10
25,8,24,10
28,9,23,10
83,9,20,12
69,1,24,10
71,7,21,11
36,5,20,11
26,7,23,12
31,2,20,11
60,8,21,11
30,9,22,11
62,6,25,11
23,7,24,12
68,6,21,10
89,3,20,11
88,6,25,12
9,5,20,10
54,9,25,12
59,8,23,11
76,9,24,11
32,5,25,10
10,3,24,10
31,5,25,10
38,9,23,10
12,3,22,10
84,1,24,11
47,3,22,12
25,3,22,10
20,3,23,12
1,7,22,11
82,2,22,12
64,5,20,10
23,6,25,11
1,7,21,12
58,10,20,11
87,2,25,11
32,9,22,11
6,2,20,11
32,10,21,11
1,2,20,11
87,2,25,10
22,6,22,10
80,7,24,12
41,8,21,10
37,8,20,12
73,1,22,10
23,3,22,12
85,10,22,12
7,9,25,10
87,10,21,10
32,3,23,11
43,5,23,11
5,5,24,12
78,10,23,10
55,6,25,12
70,3,23,10
73,4,20,12
57,10,20,11
72,7,25,11
3,7,23,10
45,1,20,12
42,2,22,11
85,10,21,11
14,3,23,11
17,8,21,11
83,6,23,10
16,7,24,10
84,7,22,10
73,5,24,12
2,3,24,10
16,6,21,12
77,8,22,11
24,10,22,10
57,1,22,11
6,4,21,11
89,1,25,12
29,8,23,11
88,8,21,10
30,1,25,10
26,3,24,12
37,6,23,12
23,9,25,11
19,4,20,10
26,1,20,12
34,3,21,10
8,3,25,10
55,8,20,11
10,5,25,10
5,7,22,12
5,1,25,11
68,7,23,12
22,10,20,11
38,9,20,10
14,7,21,10
7,6,23,12
20,10,21,10
9,5,24,10
82,2,22,12
4,6,20,11
88,9,25,10
82,10,24,11
46,2,25,10
79,7,22,12
76,5,24,12
67,1,23,10
24,8,21,11
20,4,24,10
77,9,21,11
3,5,24,11
61,5,24,12
25,10,21,10
58,1,22,11
26,10,21,10
10,7,25,12
7,1,22,10
70,4,23,11
48,8,21,10
61,8,22,11
28,5,21,12
82,3,24,10
71,6,24,12
84,5,21,12
33,8,24,12
69,6,23,12
64,1,24,10
45,3,23,12
14,7,23,11
63,2,25,10
14,6,21,12
4,6,24,12
51,2,23,11
82,5,20,12
63,4,23,11
80,7,23,12
15,4,23,12
54,6,23,11
67,4,20,11
1,5,25,11
54,8,24,12
84,5,25,12
74,3,25,10
33,3,23,12
27,3,22,11
63,4,22,12
23,6,22,10
71,10,23,10
67,4,22,10
1,8,21,10
62,3,21,11
31,3,25,12
47,9,23,10
8,3,25,11
6,7,24,12
20,7,20,10
80,6,20,11
58,7,22,12
70,6,20,10
77,6,23,11
13,1,23,11
52,6,22,11
48,9,20,10
57,6,24,11
50,7,22,11
12,1,24,12
41,7,20,12
50,6,21,12
34,7,23,10
78,4,22,11
54,6,22,11
51,7,24,12
20,8,20,11
82,10,21,12
70,4,21,12
81,8,25,12
18,2,20,11
67,2,25,11
39,1,22,10
6,8,25,12
62,10,23,11
56,6,23,12
86,2,21,11
66,10,24,10
22,4,20,10
88,6,24,10
40,6,20,11
16,5,20,10
22,3,25,11
66,6,23,10
16,1,24,12
21,9,20,11
30,6,20,12
85,7,23,10
75,7,25,12
41,6,25,11
34,5,25,10
81,1,20,12
41,10,23,12
48,4,22,11
8,3,20,10
11,5,21,11
57,6,25,11
13,7,25,10
86,8,21,12
89,4,23,10
72,7,24,12
84,2,22,10
21,2,24,12
68,5,25,10
84,4,21,12
17,5,25,11
76,5,22,12
51,2,24,12
17,2,23,11
3,8,23,11
35,7,25,12
37,10,20,11
12,3,20,12
37,6,25,12
36,10,21,12
6,7,23,10
88,3,23,11
42,9,20,11
19,1,20,10
10,5,22,11
19,2,23,10
85,1,22,11
15,6,20,12
14,1,24,10
37,10,22,12
85,8,21,11
86,1,24,11
63,7,22,12
52,6,24,12
12,1,23,10
30,1,24,11
28,3,20,10
27,2,21,12
10,7,20,11
76,2,20,11
13,6,22,11
7,10,21,12
72,8,25,11
17,5,22,12
27,9,22,12
12,1,20,12
88,9,24,11
80,6,24,11
28,5,20,10
83,6,25,11
52,8,20,11
59,6,25,10
4,2,25,11
12,10,20,11
89,9,21,10
15,3,24,12
73,6,23,12
8,9,24,11
63,3,20,10
33,1,25,12
89,10,24,10
78,3,24,12
58,8,23,12
68,9,23,11
44,9,22,12
6,7,25,11
27,7,24,10
46,1,22,12
10,4,21,10
33,4,22,12
56,6,21,10
28,4,25,10
25,9,23,10
51,9,21,12
50,7,20,12
47,1,21,12
21,7,20,11
72,7,24,10
32,3,22,12
45,9,21,10
68,4,23,10
38,2,21,11
90,2,22,10
3,10,24,10
39,5,22,11
71,4,22,12
46,9,21,12
34,4,24,10
28,10,21,11
13,10,22,11
34,1,22,10
72,3,24,12
41,6,20,10
84,3,21,12
28,1,25,12
57,9,20,11
76,6,25,10
16,6,20,11
5,3,20,10
16,4,24,10
28,9,23,12
15,9,22,12
68,4,24,11
48,8,21,10
21,5,24,12
78,9,25,12
80,3,24,10
70,10,20,10
7,4,20,11
62,2,22,11
41,3,23,11
68,9,24,10
31,8,25,12
46,3,20,12
66,5,20,11
68,3,21,12
15,9,20,10
76,9,21,11
69,3,23,12
11,7,21,12
44,3,23,10
45,5,21,11
15,6,23,10
45,2,24,10
73,2,21,10
22,3,20,12
56,7,20,10
37,3,25,10
49,2,25,10
5,10,21,10
28,3,20,11
9,3,21,11
38,5,20,12
43,3,25,10
74,8,20,12
13,9,24,10
81,9,23,12
62,4,24,11
75,4,24,12
23,4,20,10
66,2,20,11
34,6,22,12
64,8,23,10
79,5,25,10
34,3,25,11
8,9,20,12
76,8,23,12
59,3,21,11
63,10,24,11
24,8,24,10
4,8,21,10
32,5,25,11
90,10,20,11
3,9,21,12
70,4,23,11
3,6,21,10
1,10,20,12
10,5,21,10
71,2,20,12
71,3,22,11
56,4,25,10
57,6,23,10
12,8,21,11
84,2,20,10
24,6,22,12
75,10,20,11
29,6,22,12
64,6,20,12
74,6,22,10
58,2,20,10
7,5,20,12
73,2,21,11
85,2,23,12
23,9,23,12
21,10,23,11
32,7,25,12
60,7,23,12
49,10,25,11
26,9,21,11
22,5,24,10
40,10,24,11
34,2,20,12
62,4,25,10
74,6,25,10
61,6,23,10
56,2,21,10
3,5,20,11
79,5,22,12
41,2,21,11
57,3,25,10
46,10,23,12
66,9,23,12
84,1,23,11
4,10,24,10
87,1,25,10
1,3,24,11
25,1,21,10
70,7,24,11
2,6,20,11
35,4,21,12
12,9,20,10
60,6,24,10
13,5,20,10
63,2,24,12
38,3,22,11
73,4,21,10
18,2,21,11
39,9,21,10
69,5,24,12
48,10,22,11
52,2,20,11
32,4,20,10
86,7,20,11
7,4,22,12
47,10,21,10
3,6,24,10
57,5,25,11
9,2,21,10
74,2,22,11
47,4,21,10
22,6,21,12
68,1,23,11
57,3,24,11
90,10,23,10
38,8,24,10
52,2,23,12
22,7,24,11
14,3,20,12
84,3,22,10
69,10,25,12
18,7,25,10
57,10,25,12
2,9,23,11
76,1,23,12
31,4,23,10
12,8,23,10
62,1,20,11
89,1,23,12
79,10,23,10
22,7,25,10
62,1,20,12
54,7,25,10
15,4,20,11
27,10,22,10
76,6,24,11
29,9,21,12
34,4,25,10
83,3,20,12
43,8,24,12
67,2,22,11
35,7,25,10
13,5,20,12
31,4,24,10
86,2,25,10
51,9,21,12
55,10,25,11
71,8,22,10
70,7,23,12
73,9,23,10
50,3,20,12
54,6,23,10
31,2,20,11
46,10,20,12
74,8,20,12
72,2,22,11
2,3,22,10
33,3,22,10
26,8,23,11
64,9,22,11
80,3,23,10
50,3,24,10
45,3,24,12
50,6,22,12
29,7,21,11
33,1,23,10
15,3,20,12
64,10,21,12
2,1,24,12
4,2,24,12
24,6,25,12
34,8,22,11
30,2,23,11
82,9,25,12
27,3,21,11
48,10,20,12
76,8,23,12
16,10,25,11
50,9,23,11
15,8,23,10
64,4,23,10
63,9,23,11
43,1,25,10
80,6,23,10
41,7,23,10
40,1,20,12
62,1,25,10
1,8,21,10
35,2,21,10
7,8,24,11
71,4,21,11
56,6,25,10
38,10,22,12
14,9,20,10
29,4,23,12
69,4,25,11
85,3,20,10
30,10,24,10
61,8,23,12
58,5,20,12
65,7,22,11
16,2,22,12
47,6,23,10
7,7,20,12
59,9,23,11
82,5,22,10
38,1,21,10
74,2,22,12
19,3,21,12
63,10,20,11
11,5,21,10
71,7,20,11
14,1,25,12
54,3,21,12
88,2,23,12
87,4,21,12
22,2,22,10
60,2,20,10
22,6,20,10
77,9,24,11
81,7,23,11
6,9,22,12
53,2,22,11
52,5,25,12
14,9,23,12
10,10,21,12
12,7,20,11
2,6,23,10
36,2,20,12
77,10,22,11
48,9,21,12
22,8,23,12
44,5,21,10
27,8,22,10
90,1,20,12
47,3,20,11
34,8,21,10
73,5,24,12
78,6,21,10
57,9,22,11
37,10,22,12
87,1,22,11
61,8,20,12
55,3,20,11
34,8,20,12
89,3,20,11
81,1,25,10
73,10,22,11
80,4,20,12
49,7,22,12
13,8,24,12
53,2,24,12
12,10,21,12
57,2,22,12
48,6,21,11
77,9,22,11
63,4,22,12
52,1,21,11
25,10,24,10
81,5,24,10
43,5,22,12
64,9,20,10
85,4,25,10
67,5,23,12
43,9,20,10
52,4,24,12
78,6,25,12
14,7,25,11
12,4,22,11
66,3,24,11
35,9,21,12
58,9,25,10
13,9,22,10
27,10,24,11
6,7,22,11
58,1,22,12
22,7,24,12
70,5,20,11
29,1,25,12
2,7,21,10
2,1,21,11
29,5,21,12
26,10,21,11
64,3,24,12
53,7,22,11
38,10,25,12
8,8,22,11
70,2,25,12
45,1,21,11
63,8,25,12
49,10,20,11
12,6,25,12
64,1,25,11
51,10,22,11
70,1,24,11
14,10,23,10
38,7,23,12
50,6,25,12
40,7,21,11
5,8,25,12
55,5,20,12
33,9,23,10
7,6,21,10
48,4,20,10
5,5,23,12
26,8,25,10
29,1,25,10
32,6,24,11
49,3,23,10
30,2,20,11
29,1,20,10
70,8,25,12
26,8,25,11
51,10,23,10
41,4,24,11
47,8,23,10
50,7,24,10
50,8,21,12
13,9,22,10
25,8,25,12
19,2,25,11
85,3,21,12
20,3,24,12
28,3,25,12
44,8,21,10
79,10,23,10
26,10,22,10
68,1,25,12
9,1,23,11
8,1,20,11
29,7,24,12
25,9,24,10
12,7,21,10
9,3,23,10
77,7,20,10
65,9,22,11
36,7,25,10
71,10,21,12
86,2,24,10
29,3,23,11
77,10,20,12
64,8,24,10
87,8,22,11
37,1,24,11
10,7,23,11
54,5,23,10
37,1,21,12
50,8,24,11
84,5,24,10
51,4,21,12
61,7,20,11
32,9,24,10
15,8,24,11
48,7,21,10
62,2,24,11
69,5,25,12
57,7,24,11
17,8,21,10
1,5,21,10
41,2,23,10
44,5,25,11
77,4,22,10
16,6,22,12
21,10,22,10
84,7,24,11
68,2,20,12
75,10,20,12
74,6,20,12
13,4,24,12
17,8,21,12
62,6,25,10
62,9,21,11
34,7,23,11
14,2,22,12
57,1,21,12
52,5,24,11
23,4,23,11
7,9,22,10
33,6,24,12
61,1,22,11
68,3,21,10
1,3,20,11
31,1,24,10
