1,13,20,13
1,22,24,12
1,68,25,3
2,43,21,12
1,49,21,10
1,46,21,13
1,85,23,37
2,51,24,29
1,45,25,27
2,47,20,40
2,3,23,6
2,18,23,9
1,83,21,27
1,40,24,2
2,36,22,10
2,82,23,12
2,47,25,8
1,63,22,4
2,87,24,37
1,47,22,31
1,80,21,1
2,20,21,19
1,21,25,29
1,58,22,22
2,66,24,30
1,66,23,20
1,93,20,2
1,66,22,9
2,71,20,13
1,48,25,6
1,49,21,12
2,93,22,25
1,10,20,6
1,88,24,23
1,52,24,39
2,38,25,37
1,94,24,14
2,96,21,13
1,31,20,29
1,25,24,5
2,35,24,34
2,82,24,28
2,89,24,34
2,27,21,14
1,87,25,7
1,87,22,28
2,87,23,22
2,14,20,34
1,43,25,20
2,71,21,1
2,47,21,33
1,73,20,25
2,49,22,29
1,54,21,38
2,8,22,31
1,63,21,16
2,100,22,27
1,24,24,9
2,13,21,30
1,43,25,18
2,39,23,29
2,49,23,17
1,65,21,33
1,66,24,8
1,74,23,4
2,34,24,32
1,36,22,18
1,88,25,19
2,22,25,23
1,50,21,22
1,57,25,3
2,23,21,23
2,59,24,36
2,90,23,33
1,53,21,35
2,44,22,35
1,72,21,10
2,70,20,36
2,10,21,25
2,83,22,11
1,44,25,30
1,29,23,23
2,53,21,37
1,53,21,39
2,53,24,4
1,75,23,22
2,40,22,26
2,89,20,19
2,25,24,7
2,8,22,15
1,56,21,33
1,61,22,36
1,72,24,17
2,15,22,27
2,18,21,33
2,13,25,22
2,11,23,30
1,68,23,22
1,43,23,11
1,36,25,12
2,70,25,15
1,22,20,34
1,28,24,22
1,5,22,23
1,87,22,2
1,69,22,12
1,42,22,38
2,39,24,25
2,44,24,26
1,95,23,8
1,77,25,2
2,31,20,39
2,100,20,20
1,32,24,7
1,32,20,28
2,37,20,3
1,8,25,6
2,36,21,38
1,98,22,33
2,79,22,34
1,91,20,16
2,76,25,18
1,45,21,34
1,31,25,23
1,43,23,5
1,57,23,37
2,15,23,24
1,32,23,28
1,89,24,23
1,39,25,26
2,76,25,29
1,52,23,4
1,49,20,38
1,9,21,26
2,4,20,19
2,35,22,40
2,90,21,30
2,29,25,8
1,17,23,37
1,16,24,9
2,34,23,17
2,55,24,29
2,54,22,37
1,26,22,7
1,75,21,26
1,65,22,29
2,74,25,28
2,17,25,12
1,48,25,15
1,32,25,31
1,45,22,5
2,14,24,24
1,58,22,20
1,15,21,27
1,11,24,11
2,45,24,34
1,26,25,5
2,33,23,22
1,69,23,11
2,78,21,8
2,9,24,32
2,5,24,40
1,92,20,23
1,18,21,34
1,66,25,13
2,80,25,31
2,5,24,4
2,86,22,5
1,29,20,15
1,74,20,22
1,87,20,1
2,20,25,31
1,92,25,23
2,45,21,1
1,50,21,36
1,81,20,2
1,60,25,31
1,63,22,26
2,24,20,40
2,53,20,37
1,99,22,14
2,67,21,26
1,31,21,31
2,3,20,5
1,96,23,35
2,96,21,2
1,100,24,31
2,53,25,6
1,30,22,38
1,4,20,31
1,16,22,24
2,11,21,7
2,13,21,13
2,9,21,39
2,97,22,22
1,83,23,39
2,84,24,1
2,26,24,24
2,48,21,6
2,7,25,19
1,16,21,9
1,9,20,17
2,55,21,1
1,33,20,32
2,2,22,15
1,61,22,17
2,40,20,38
1,32,21,18
1,30,22,33
2,4,24,40
2,39,22,38
1,55,24,2
1,56,21,27
1,24,20,7
2,80,23,23
2,22,25,6
1,27,22,5
2,16,25,15
2,1,23,8
2,3,25,23
2,6,22,22
2,87,24,30
1,94,22,9
2,7,22,25
1,66,22,6
1,78,21,21
2,13,20,32
1,83,24,15
1,17,25,13
2,2,25,29
1,99,24,40
2,15,23,1
2,14,24,25
2,69,20,27
1,45,22,15
1,69,22,31
2,13,24,20
1,55,21,5
2,9,23,15
2,98,22,4
1,19,23,1
1,50,24,32
1,79,24,32
2,18,20,22
1,55,25,39
1,6,20,37
2,14,25,22
2,49,20,29
2,80,20,8
2,30,20,34
2,27,25,33
1,30,22,35
2,55,20,35
2,42,25,30
2,59,25,21
2,34,23,32
2,72,22,27
2,53,22,9
1,77,20,1
2,77,25,32
1,83,21,7
2,61,23,25
2,79,20,4
2,10,24,40
2,46,25,6
2,65,22,1
1,90,20,20
1,27,25,25
1,23,24,33
1,26,21,14
2,57,21,17
1,76,21,11
2,2,25,5
2,83,20,27
2,9,20,27
1,66,22,18
2,89,20,20
1,1,20,19
1,65,20,32
1,10,20,5
2,49,20,30
1,43,22,1
2,46,20,3
1,85,24,21
2,96,25,38
1,3,25,3
1,98,23,25
1,24,23,15
1,25,24,40
2,52,25,31
2,52,22,24
2,1,21,16
2,79,24,17
2,72,24,11
2,1,21,5
2,65,23,26
2,58,22,32
1,68,20,37
1,43,21,33
2,57,22,1
1,20,25,20
2,2,24,36
2,24,25,12
2,56,24,3
2,55,24,32
1,81,25,1
2,43,25,7
1,97,20,25
2,11,24,9
2,33,24,33
2,91,20,27
1,51,21,35
1,28,22,7
1,67,23,29
1,88,24,1
2,25,23,9
1,7,20,23
1,43,24,37
2,43,20,34
2,59,20,16
1,1,21,12
1,85,24,8
2,12,22,16
2,82,21,39
1,40,22,12
1,63,23,28
2,14,23,15
1,56,21,31
1,54,20,25
2,42,21,26
1,40,23,20
1,75,21,9
1,29,24,9
2,42,22,26
1,71,22,40
2,74,25,21
1,75,24,22
2,11,22,12
2,81,25,27
1,41,25,21
1,4,21,22
2,20,24,6
1,59,25,35
1,77,20,5
2,79,21,3
2,73,24,15
2,66,24,23
2,63,22,9
1,21,21,8
1,49,20,24
2,38,20,29
1,89,24,8
1,35,20,4
2,3,21,38
1,18,22,12
2,27,24,18
1,6,22,20
2,92,21,7
2,69,21,35
1,4,22,14
1,60,21,29
1,26,22,6
2,89,20,6
2,71,23,35
1,64,25,36
2,18,20,13
1,78,22,11
1,69,23,1
2,10,22,33
2,6,23,27
2,91,21,29
1,30,24,18
1,34,24,37
2,9,23,9
1,31,23,38
2,93,22,36
2,84,21,26
1,50,25,35
2,95,25,19
1,76,25,14
2,22,20,22
2,96,23,9
2,45,22,37
2,11,22,14
1,62,22,12
1,62,25,3
1,49,20,21
1,35,22,30
1,95,23,21
2,76,24,15
2,66,22,21
1,77,21,9
2,25,21,23
2,50,24,28
1,50,22,30
2,95,21,34
2,28,24,8
1,19,22,17
2,15,23,23
1,68,25,25
1,45,23,11
1,7,20,13
1,75,24,11
2,10,24,40
1,29,22,18
2,90,20,15
1,77,21,6
1,62,25,29
1,19,22,24
1,81,25,22
2,4,24,15
2,100,25,16
2,80,23,31
2,70,21,7
2,23,22,6
2,52,21,21
2,38,23,15
2,43,25,20
1,53,20,37
1,74,20,26
1,52,24,10
2,25,21,40
1,92,24,10
2,70,20,9
2,79,23,37
1,16,20,21
2,46,21,34
1,44,24,23
2,97,25,16
1,37,20,37
2,63,20,12
2,55,23,40
2,3,20,30
1,46,21,21
1,35,20,23
1,25,21,29
2,11,20,29
1,48,23,13
1,27,22,1
2,4,21,17
2,36,25,4
2,18,25,24
2,1,23,13
2,2,23,37
2,74,23,33
1,39,20,30
1,65,24,22
1,28,23,21
2,10,23,4
1,2,23,39
2,35,23,21
2,7,20,17
2,87,24,36
1,88,22,2
2,73,23,12
1,28,25,10
2,26,24,14
2,93,24,30
2,4,24,24
2,28,23,26
1,44,24,2
1,65,23,6
2,57,21,4
1,94,25,10
1,39,25,21
1,60,21,35
1,29,21,13
1,69,24,29
1,71,20,22
2,27,23,11
2,97,23,21
2,54,25,9
1,42,20,13
2,79,21,36
1,75,21,16
2,61,23,31
1,67,22,11
1,54,24,22
1,81,20,32
1,95,21,34
1,77,21,23
1,6,24,7
1,65,20,8
1,80,25,40
1,39,23,18
1,97,23,39
1,41,21,29
1,39,23,40
1,29,25,11
1,3,20,31
1,7,25,29
2,50,24,24
2,47,22,35
1,58,23,40
1,86,22,8
2,73,21,2
1,33,23,3
2,14,23,40
2,37,23,7
2,96,25,29
2,13,21,29
1,25,22,19
1,77,24,32
2,24,20,2
2,56,22,14
2,1,24,19
2,43,23,21
1,32,23,21
1,55,20,22
1,29,23,19
2,99,25,19
1,98,21,27
1,3,25,26
2,81,20,36
2,78,24,37
1,94,20,4
1,14,22,11
1,12,24,30
1,92,24,14
1,24,23,6
2,34,25,29
2,79,20,16
2,81,22,35
1,1,22,28
1,2,20,36
1,33,23,5
1,93,20,16
2,97,25,25
1,25,25,30
2,21,25,29
1,30,23,18
2,19,21,39
2,65,21,10
1,43,24,9
1,5,21,32
1,86,21,5
1,66,24,22
2,27,21,18
1,51,23,7
2,36,24,14
1,68,24,16
1,19,25,37
2,28,23,32
2,6,22,39
1,24,24,6
1,53,23,20
2,44,21,24
2,4,22,27
1,77,23,11
2,79,24,7
2,58,23,14
2,93,21,17
1,49,24,35
2,64,21,39
1,55,24,17
1,74,21,11
1,50,20,17
2,60,22,3
1,35,24,7
1,84,20,3
2,26,22,31
1,14,25,1
2,94,20,11
1,96,25,27
1,17,23,19
1,19,23,11
2,77,23,18
1,68,22,10
1,93,25,21
1,25,25,33
1,1,22,4
1,58,23,11
1,40,25,8
2,90,24,11
2,62,24,9
1,59,25,3
2,25,21,18
2,53,23,3
2,87,21,10
